Time,Ankle_Angle
0.43714285714285717,9.177215189873419
0.43047619047619046,9.113924050632914
0.43142857142857144,9.113924050632914
0.43238095238095237,9.113924050632914
0.43333333333333335,9.113924050632914
0.4342857142857143,9.113924050632914
0.43523809523809526,9.113924050632914
0.4361904761904762,9.113924050632914
0.4380952380952381,9.113924050632914
0.439047619047619,9.113924050632914
0.44,9.113924050632914
0.44095238095238093,9.113924050632914
0.4419047619047619,9.113924050632914
0.44285714285714284,9.113924050632914
0.4438095238095238,9.113924050632914
0.4247619047619048,9.050632911392405
0.4257142857142857,9.050632911392405
0.4266666666666667,9.050632911392405
0.4276190476190476,9.050632911392405
0.42857142857142855,9.050632911392405
0.42952380952380953,9.050632911392405
0.44476190476190475,9.050632911392405
0.44571428571428573,9.050632911392405
0.44666666666666666,9.050632911392405
0.44761904761904764,9.050632911392405
0.44857142857142857,9.050632911392405
0.44952380952380955,9.050632911392405
0.41904761904761906,8.9873417721519
0.42,8.9873417721519
0.42095238095238097,8.9873417721519
0.4219047619047619,8.9873417721519
0.4228571428571429,8.9873417721519
0.4238095238095238,8.9873417721519
0.4361904761904762,8.9873417721519
0.43714285714285717,8.9873417721519
0.4380952380952381,8.9873417721519
0.4504761904761905,8.9873417721519
0.4514285714285714,8.9873417721519
0.4523809523809524,8.9873417721519
0.4533333333333333,8.9873417721519
0.4542857142857143,8.9873417721519
0.4552380952380952,8.9873417721519
0.41523809523809524,8.924050632911392
0.41619047619047617,8.924050632911392
0.41714285714285715,8.924050632911392
0.4180952380952381,8.924050632911392
0.42952380952380953,8.924050632911392
0.43047619047619046,8.924050632911392
0.43142857142857144,8.924050632911392
0.43238095238095237,8.924050632911392
0.4419047619047619,8.924050632911392
0.44285714285714284,8.924050632911392
0.4438095238095238,8.924050632911392
0.44476190476190475,8.924050632911392
0.4561904761904762,8.924050632911392
0.45714285714285713,8.924050632911392
0.4123809523809524,8.860759493670887
0.41333333333333333,8.860759493670887
0.4142857142857143,8.860759493670887
0.4238095238095238,8.860759493670887
0.4247619047619048,8.860759493670887
0.4257142857142857,8.860759493670887
0.4266666666666667,8.860759493670887
0.44761904761904764,8.860759493670887
0.44857142857142857,8.860759493670887
0.44952380952380955,8.860759493670887
0.4504761904761905,8.860759493670887
0.4580952380952381,8.860759493670887
0.45904761904761904,8.860759493670887
0.4095238095238095,8.797468354430379
0.4104761904761905,8.797468354430379
0.4114285714285714,8.797468354430379
0.4180952380952381,8.797468354430379
0.41904761904761906,8.797468354430379
0.42,8.797468354430379
0.4542857142857143,8.797468354430379
0.4552380952380952,8.797468354430379
0.4561904761904762,8.797468354430379
0.46,8.797468354430379
0.46095238095238095,8.797468354430379
0.4057142857142857,8.734177215189874
0.4066666666666667,8.734177215189874
0.4076190476190476,8.734177215189874
